customer_id,customer_name,email,phone,age,generation,postcode,postcode_area,distance_from_harrods_km,segment,customer_type,nationality,expected_annual_visits,registration_date,estimated_income,loyalty_member,preferred_contact_method,marketing_opt_in,last_campaign_response,customer_notes,clv,days_since_purchase
CUST-004244,Charles  Wood,charles.wood@yahoo.co.uk,+44 44 6541 7772,59,Boomer,SW3 7DX,SW3,0.8,Regular,Local,UK,8,2025-08-29,86756.0,Bronze,SMS,False,,Anniversary reminder set,68624.55,16.0
CUST-004245,Barbara  Smith,barbara.smith@gmail.com,+44 38 7908 6261,23,Gen Z,,W11,4.2,At Risk,Local,UK,3,2025-07-11,82491.0,Standard,Email,True,Ignored,,9861.69,41.0
CUST-004246,Margaret O. Townsend,margaret.townsend@gmail.com,+44 38 2855 7243,48,Gen X,SW1 5TV,SW1,1.2,Regular,Local,UK,7,2025-11-20,76405.0,Standard,,False,,,179359.18,52.0
CUST-004247,Leanne O. Jones,leanne42@yahoo.co.uk,+44 36 5413 1968,40,Millennial,SW1 9XI,SW1,1.2,Regular,Local,UK,7,2024-03-24,93430.0,,Post,False,,Anniversary reminder set,26951.32,298.0
CUST-004248,Lawrence  Ali,lawrence.ali@gmail.com,+44 52 8588 5718,18,Gen Z,W6 1NX,W6,5.2,Regular,Local,UK,1,2024-05-30,73778.0,Bronze,Email,False,Clicked,,31952.56,9.0
CUST-004249,William Z. Cooper,william.cooper@yahoo.co.uk,+44 23 5950 7460,46,Gen X,SW6 8IY,SW6,4.8,Regular,Local,UK,2,2024-04-21,51825.0,Bronze,Post,True,,,17822.96,11.0
CUST-004250,Henry  Rogers,henry.rogers@gmail.com,,64,Boomer,SW7 8LX,SW7,1.5,Regular,Local,UK,6,2025-06-13,102781.0,,SMS,True,Ignored,,58248.26,14.0
CUST-004251,Molly R. Baker,molly.baker@yahoo.co.uk,+44 55 6906 4659,42,Millennial,SW7 6AY,SW7,1.5,Regular,Local,UK,6,2024-09-16,77684.0,,SMS,False,,,150020.9,33.0
CUST-004252,Shannon G. Davies,shannon.davies@gmail.com,+44 47 8700 4265,40,Millennial,SW11 4TQ,SW11,5.0,VIP,Local,UK,5,2024-10-05,59397.0,Silver,SMS,True,Ignored,,48378.52,214.0
CUST-004253,Victoria O. Evans,victoria174@gmail.com,+44 65 9383 9157,55,Gen X,SW1 9RP,SW1,1.2,VIP,Local,UK,20,2024-10-25,102854.0,Standard,SMS,False,Ignored,,119582.35,3.0
CUST-004254,Emily T. Smart,emily.smart@hotmail.co.uk,+44 69 7977 3558,40,Millennial,SW1 4TD,SW1,1.2,Regular,Local,UK,7,2025-09-03,122561.0,Standard,Post,True,,,52732.85,1.0
CUST-004255,Kyle P. Lynch,kyle.lynch@hotmail.co.uk,+44 65 7566 7395,40,Millennial,SW10 1UO,SW10,3.8,Regular,Local,UK,2,2025-11-18,54230.0,Standard,SMS,True,,,99729.13,79.0
CUST-004256,Edward  Connor,edward.connor@yahoo.co.uk,+44 59 8516 8670,44,Gen X,W8 3YB,W8,2.0,Regular,Local,UK,5,2024-07-31,97222.0,Standard,Email,True,,,22481.71,3.0
CUST-004257,Victoria A. Young,victoria.young@gmail.com,+44 40 6579 8688,50,Gen X,SW1 2RT,SW1,1.2,Regular,Local,UK,7,2025-12-07,75942.0,Silver,Phone,True,,,119897.12,91.0
CUST-004258,Elizabeth X. Gardner,elizabeth.gardner@btinternet.com,+44 49 5667 5209,51,Gen X,SW1 7BF,SW1,1.2,Regular,Local,UK,7,2024-08-07,106881.0,Standard,Phone,True,Clicked,,138034.18,4.0
CUST-004259,Adam G. Mitchell,adam.mitchell@gmail.com,+44 64 8034 8853,41,Millennial,SW10 3TG,SW10,3.8,Regular,Local,UK,2,2025-04-03,49519.0,Standard,,,Ignored,,16017.410000000002,100.0
CUST-004260,George  Roberts,george.roberts@btinternet.com,+44 54 2681 8708,53,Gen X,SW3 3TL,SW3,0.8,At Risk,Local,UK,8,2025-10-15,58718.0,Bronze,SMS,False,Clicked,,150914.71,48.0
CUST-004261,Anne C. Thompson,anne.thompson@btinternet.com,+44 26 7786 8513,58,Gen X,SW3 8TI,SW3,0.8,Regular,Local,UK,8,2025-12-23,92792.0,Gold,Email,True,,,109273.12999999999,41.0
CUST-004262,Charlotte  Mills,charlotte.mills@gmail.com,+44 66 2036 1043,57,Gen X,SW3 6HV,SW3,0.8,Regular,Local,UK,8,2025-07-12,104409.0,Silver,Phone,False,Unsubscribed,,245815.97,50.0
CUST-004263,Adam M. Richardson,adam.richardson@yahoo.co.uk,+44 66 9480 1359,35,Millennial,SW3 7CR,SW3,0.8,Regular,Local,UK,8,2024-07-20,98353.0,Bronze,Phone,False,Opened,,121226.81999999999,46.0
CUST-004264,Claire H. Knight,claire.knight@hotmail.co.uk,+44 23 3572 1990,36,Millennial,SW3 2LL,SW3,0.8,High Potential,Local,UK,8,2024-03-20,101523.0,Standard,Email,False,Unsubscribed,,19655.96,145.0
CUST-004265,Charles C. Hawkins,charles.hawkins@yahoo.co.uk,+44 35 3640 5423,66,Boomer,SW7 8AF,SW7,1.5,Regular,Local,UK,6,2024-08-17,88592.0,Standard,,False,Clicked,,144837.84,82.0
CUST-004266,Amelia E. Nash,amelia.nash@gmail.com,+44 25 6867 1013,18,Gen Z,SW5 3EK,SW5,3.2,Regular,Local,UK,3,2025-12-28,45770.0,Silver,Email,True,Clicked,,10903.67,7.0
CUST-004267,James S. Wilkins,james.wilkins@yahoo.co.uk,+44 41 9482 2216,46,Gen X,E14 2RY,E14,8.2,Regular,Local,UK,2,2025-09-13,49009.0,Gold,Email,True,Ignored,,42078.14,34.0
CUST-004268,Anne  Morgan,anne.morgan@yahoo.co.uk,,59,Boomer,SW1 4YW,SW1,1.2,Regular,Local,UK,7,2024-08-29,72510.0,Standard,Post,False,,,162042.78999999998,21.0
CUST-004269,Margaret  Woodward,margaret.woodward@yahoo.co.uk,+44 50 9386 9114,57,Gen X,SW3 8UC,SW3,0.8,Regular,Local,UK,8,2024-12-10,87158.0,Bronze,SMS,True,Unsubscribed,,64921.89,17.0
CUST-004270,Laura N. Long,laura.long@yahoo.co.uk,+44 64 9378 8260,42,Millennial,SW11 8GZ,SW11,5.0,Regular,Local,UK,2,2024-10-25,69304.0,Bronze,Email,True,Opened,,6536.01,38.0
CUST-004271,Rosemary  Perkins,rosemary.perkins@yahoo.co.uk,+44 69 8456 8368,38,Millennial,SW11 1UV,SW11,5.0,Regular,Local,UK,2,2025-10-23,49726.0,Gold,Email,True,,,71892.81999999999,219.0
CUST-004272,Charles K. Rhodes,charles.rhodes@btinternet.com,+44 34 3001 3133,47,Gen X,W8 8PP,W8,2.0,High Potential,Local,UK,5,2025-03-29,75792.0,Bronze,Phone,False,Opened,,49246.77,44.0
CUST-004273,Ashleigh L. Shepherd,ashleigh.shepherd@yahoo.co.uk,+44 23 4679 9351,36,Millennial,N1 1NS,N1,6.8,Regular,Local,UK,2,2025-10-23,31241.0,Silver,Email,False,Unsubscribed,,14712.72,81.0
CUST-004274,Catherine J. Rose,catherine.rose@yahoo.co.uk,+44 61 5976 3458,44,Gen X,SW10 7TV,SW10,3.8,At Risk,Local,UK,2,2024-02-07,50716.0,Silver,SMS,True,,,14746.57,57.0
CUST-004275,Gerard M. Thompson,gerard.thompson@gmail.com,+44 36 4672 4288,24,Gen Z,W8 8AX,W8,2.0,At Risk,Local,UK,5,2025-03-30,72623.0,Standard,Post,False,Opened,,101870.74,13.0
CUST-004276,Terence K. Bell,terence.bell@outlook.com,+44 53 8798 2584,18,Gen Z,N1 7QT,N1,6.8,Regular,Local,UK,2,2025-09-26,54617.0,,Phone,False,Opened,,5845.0599999999995,44.0
CUST-004277,Alexander O. Mahmood,alexander.mahmood@gmail.com,+44 74 6634 7162,42,Millennial,SW5 8PS,SW5,3.2,At Risk,Local,UK,3,2025-11-04,48077.0,Bronze,Post,True,Opened,,4549.37,141.0
CUST-004278,Martyn J. Stephens,martyn.stephens@gmail.com,+44 58 9768 8625,23,Gen Z,SW3 5IQ,SW3,0.8,VIP,Local,UK,24,2025-12-20,102014.0,Silver,Phone,False,Unsubscribed,,297844.8,32.0
CUST-004279,Declan M. Robson,declan.robson@yahoo.co.uk,+44 77 5788 7108,36,Millennial,SW3 4BS,SW3,0.8,Regular,Local,UK,8,2025-06-05,84599.0,Bronze,Email,False,,,99801.55,-171.0
CUST-004280,Joanne  Turner,joanne.turner@hotmail.co.uk,+44 66 6533 9155,40,Millennial,SW1 9EN,SW1,1.2,Regular,Local,UK,7,2024-01-05,65058.0,Standard,Post,False,,,36469.17,32.0
CUST-004281,Margaret G. Wilson,margaret.wilson@yahoo.co.uk,+44 63 2356 1455,51,Gen X,SW1 1YQ,SW1,1.2,At Risk,Local,UK,7,2024-01-05,106743.0,Standard,Phone,False,Opened,,52667.619999999995,87.0
CUST-004282,Henry  Ward,henry.ward@btinternet.com,+44 65 6818 3186,540,Gen X,SW1 9PS,SW1,1.2,VIP,Local,UK,20,2024-08-09,95228.0,Bronze,Email,True,Clicked,,72529.52,47.0
CUST-004283,Edward Y. Jones,edward.jones@yahoo.co.uk,+44 65 8952 7885,53,Gen X,W1 9PZ,W1,2.5,VIP,Local,UK,12,2025-08-14,86929.0,Standard,Email,True,Ignored,,31579.34,1.0
CUST-004284,Dominic  Bird,dominic.bird@gmail.com,+44 79 9455 4316,35,Millennial,,W8,2.0,Regular,Local,UK,5,2024-06-11,87970.0,Silver,Email,True,Ignored,,24051.81,57.0
CUST-004285,Alice  Jones,alice.jones@gmail.com,+44 57 2672 7864,34,Millennial,SW6 6WV,SW6,4.8,Regular,Local,UK,2,2024-12-24,71741.0,Silver,Email,False,Clicked,,70014.42,91.0
CUST-004286,Elizabeth V. Hughes,elizabeth.hughes@btinternet.com,+44 79 7958 8657,51,Gen X,,SW3,0.8,High Potential,Local,UK,8,2025-05-18,99822.0,Standard,Post,False,,,166676.59999999998,22.0
CUST-004287,Nicole X. Morton,nicole.morton@gmail.com,+44 30 2943 4855,35,Millennial,SW5 8PX,SW5,3.2,VIP,Local,UK,10,2024-05-10,61368.0,Bronze,Email,False,,,93875.25,60.0
CUST-004288,William N. Kay,william.kay@yahoo.co.uk,+44 26 3404 2372,53,Gen X,W1 4YM,W1,2.5,VIP,Local,UK,12,2024-09-28,87843.0,Silver,SMS,True,Clicked,,31062.879999999997,1.0
CUST-004289,Catherine K. Price,catherine.price@yahoo.co.uk,+44 49 5868 5388,56,Gen X,SW11 6NJ,SW11,5.0,High Potential,Local,UK,2,2025-06-24,66886.0,Silver,Email,False,,Prefers morning appointments,21885.190000000002,216.0
CUST-004290,Jennifer J. Austin,jennifer.austin@hotmail.co.uk,+44 69 3801 8791,36,Millennial,SE1 2SJ,SE1,5.5,At Risk,Local,UK,1,2024-08-13,51339.0,Silver,Post,False,Opened,,34351.4,98.0
CUST-004291,Peter Q. Clarke,peter.clarke@gmail.com,+44 50 1541 2106,18,Gen Z,SW10 2SF,SW10,3.8,Regular,Local,UK,2,2024-08-16,40681.0,Gold,Phone,True,Unsubscribed,,50274.3,30.0
CUST-004292,Geoffrey  Miles,geoffrey.miles@hotmail.co.uk,+44 22 8505 8119,41,Millennial,SW10 2CB,SW10,3.8,At Risk,Local,UK,2,2024-08-10,65563.0,Standard,Post,False,,,22620.7,103.0
CUST-004293,Ashley W. Ahmed,ashley.ahmed@yahoo.co.uk,+44 26 3092 1469,35,Millennial,W6 4TQ,W6,5.2,Regular,Local,UK,1,2025-06-09,37264.0,Standard,SMS,True,Ignored,,46334.17,53.0
CUST-004294,Jayne J. Davis,jayne.davis@yahoo.co.uk,+44 46 5066 1457,370,Millennial,SW3 7SW,SW3,0.8,VIP,Local,UK,24,2024-08-13,89416.0,Standard,Phone,True,Opened,,193084.27,71.0
CUST-004295,Victoria K. Thornton,victoria.thornton@gmail.com,+44 36 7466 2422,56,Gen X,SW1 4DT,SW1,1.2,High Potential,Local,UK,7,2025-01-25,86053.0,Bronze,Post,False,Clicked,,93121.47,15.0
CUST-004296,James  Howell,james.howell@yahoo.co.uk,+44 21 8925 7074,46,Gen X,SW5 9ZD,SW5,3.2,Regular,Local,UK,3,2025-07-19,66017.0,Standard,SMS,True,,,45893.91,42.0
CUST-004297,Hugh  Clark,hugh.clark@hotmail.co.uk,+44 73 1084 5482,37,Millennial,SE1 8RN,SE1,5.5,Regular,Local,UK,1,2024-07-16,59768.0,Bronze,SMS,False,Opened,,0.0,180.0
CUST-004298,Charlotte  Thompson,charlotte.thompson@gmail.com,+44 77 7617 4164,46,Gen X,SW1 9YL,SW1,1.2,VIP,Local,UK,20,2024-02-26,103448.0,Bronze,,False,Unsubscribed,,227179.22,10.0
CUST-004299,Bethany N. Cooper,bethany.cooper@yahoo.co.uk,,42,Millennial,N1 2UE,N1,6.8,High Potential,Local,UK,2,2025-03-12,52051.0,Bronze,SMS,False,Clicked,Referred by friend,10317.11,225.0
CUST-004300,William I. Hill,william.hill@yahoo.co.uk,+44 70 5351 9305,68,Boomer,SW1 9MM,SW1,1.2,At Risk,Local,UK,7,2025-01-16,100726.0,Gold,Email,True,,,80672.59,33.0
CUST-004301,Caroline  Jones,caroline.jones@yahoo.co.uk,+44 75 5600 1380,36,Millennial,E14 7MY,E14,8.2,Regular,Local,UK,2,2025-09-20,62247.0,Gold,Phone,True,Opened,Prefers morning appointments,1112.58,435.0
CUST-004302,Glenn V. Davis,glenn.davis@outlook.com,+44 63 3972 4310,18,Gen Z,SW5 2XW,SW5,3.2,At Risk,Local,UK,3,2025-05-05,44273.0,Gold,Post,False,Opened,,50145.31,8.0
CUST-004303,Rebecca U. Slater,rebecca.slater@icloud.com,+44 78 8618 2493,18,Gen Z,SW6 1TI,SW6,4.8,High Potential,Local,UK,2,2025-12-25,44182.0,Gold,SMS,False,Ignored,,119564.55,80.0
CUST-004304,Victoria G. Hughes,victoria.hughes@yahoo.co.uk,+44 40 2256 1899,50,Gen X,W1 6ZN,W1,2.5,High Potential,Local,UK,4,2025-02-28,65312.0,Bronze,Post,False,,,97649.84,101.0
CUST-004305,Margaret C. Page,,+44 44 5215 4110,530,Gen X,SW3 1BS,SW3,0.8,VIP,Local,UK,24,2024-07-02,85224.0,Standard,,True,Unsubscribed,,236534.03,12.0
CUST-004306,Tracey  Morris,tracey.morris@gmail.com,+44 47 8693 3819,40,Millennial,SW3 6JI,SW3,0.8,VIP,Local,UK,24,2025-04-08,94232.0,Bronze,Post,False,,,141355.62,13.0
CUST-004307,Victoria S. White,victoria.white@yahoo.co.uk,+44 57 5624 5506,66,Boomer,SW1 3LN,SW1,1.2,Regular,Local,UK,7,2024-10-18,69492.0,Bronze,Post,True,Opened,,207338.72,36.0
CUST-004308,Lucy O. Iqbal,lucy.iqbal@gmail.com,+44 36 8074 7236,34,Millennial,SW1 3QA,SW1,1.2,Regular,Local,UK,7,2025-10-23,107753.0,Silver,SMS,True,Ignored,,99163.31,3.0
CUST-004309,Katie  Brennan,katie.brennan@yahoo.co.uk,+44 27 9717 2043,32,Millennial,W11 4LR,W11,4.2,At Risk,Local,UK,3,2025-10-04,59278.0,Gold,Post,False,Unsubscribed,,32624.65,15.0
CUST-004310,Anne C. Reid,anne.reid@icloud.com,+44 57 3420 3973,22,Gen Z,SW7 7RK,SW7,1.5,Regular,Local,UK,6,2025-02-19,87884.0,Standard,Phone,False,Opened,Anniversary reminder set,37418.86,21.0
CUST-004311,Shaun  Wilson,shaun.wilson@outlook.com,+44 52 9846 3525,24,Gen Z,SW5 6DB,SW5,3.2,Regular,Local,UK,3,2025-08-19,60892.0,Gold,Post,True,Opened,,29635.61,55.0
CUST-004312,William N. Brown,william.brown@gmail.com,+44 57 4034 7556,54,Gen X,SW7 4YF,SW7,1.5,Regular,Local,UK,6,2024-10-19,81737.0,Silver,Phone,False,,,37405.34,9.0
CUST-004313,Edward X. Smith,edward.smith@gmail.com,+44 27 7410 2098,60,Boomer,SW7 3WO,SW7,1.5,High Potential,Local,UK,6,2024-07-08,78329.0,Silver,Email,True,,,321688.71,54.0
CUST-004314,Francis C. Foster,francis.foster@hotmail.co.uk,+44 44 9050 6638,33,Millennial,SW6 1MK,SW6,4.8,Regular,Local,UK,2,2025-12-27,27452.0,,Email,False,Clicked,,42073.31,46.0
CUST-004315,Anne E. Archer,anne.archer@gmail.com,+44 59 8006 6019,61,Boomer,W8 7EF,W8,2.0,At Risk,Local,UK,5,2024-04-10,93233.0,Standard,SMS,False,Clicked,,56366.56,38.0
CUST-004316,George T. Bailey,george.bailey@yahoo.co.uk,+44 69 9913 4215,44,Gen X,W8 2YY,W8,2.0,Regular,Local,UK,5,2025-05-07,98529.0,Standard,Phone,True,Unsubscribed,,126154.66,81.0
CUST-004317,Keith  Finch,,+44 72 5336 4112,38,Millennial,SW11 8JV,SW11,5.0,Regular,Local,UK,2,2025-11-06,49008.0,Standard,Phone,True,Clicked,,37431.659999999996,159.0
CUST-004318,Edward N. Steele,edward.steele@yahoo.co.uk,+44 33 6442 6673,60,Boomer,SW3 1XH,SW3,0.8,Regular,Local,UK,8,2025-10-26,83115.0,Standard,Post,True,,,32150.23,0.0
CUST-004319,Fiona N. Hardy,fiona.hardy@gmail.com,+44 23 8435 3708,28,Millennial,W8 6YB,W8,2.0,High Potential,Local,UK,5,2025-11-25,104481.0,Bronze,Post,True,,,26029.08,29.0
CUST-004320,Jill G. White,jill.white@gmail.com,+44 53 9529 4070,24,Gen Z,N1 5KS,N1,6.8,Regular,Local,UK,2,2025-03-12,64676.0,Silver,Phone,True,Ignored,Referred by friend,29032.42,224.0
CUST-004321,Catherine X. Smith,catherine.smith@gmail.com,+44 62 8339 9382,58,Gen X,W11 4ZA,W11,4.2,Regular,Local,UK,3,2025-03-25,59626.0,Bronze,Phone,False,Opened,,8699.02,0.0
CUST-004322,Charlotte  Davies,charlotte.davies@yahoo.co.uk,+44 35 6695 9838,43,Gen X,SW3 9JW,SW3,0.8,Regular,Local,UK,8,2025-10-23,104961.0,,Post,True,Opened,,74326.86,26.0
CUST-004323,Edward  Blake,edward.blake@btinternet.com,+44 37 4423 9711,43,Gen X,SW11 2JG,SW11,5.0,High Potential,Local,UK,2,2025-06-24,80611.0,,Email,True,Opened,,36142.47,7.0
CUST-004324,Josh R. Marshall,josh.marshall@gmail.com,+44 41 9131 6564,31,Millennial,W8 7BT,W8,2.0,At Risk,Local,UK,5,2024-01-24,90994.0,Bronze,Phone,True,,,88956.15,47.0
CUST-004325,Nigel G. Haynes,nigel.haynes@hotmail.co.uk,+44 20 3105 3463,30,Millennial,SE1 6NA,SE1,5.5,Regular,Local,UK,1,2025-12-10,63010.0,Standard,Post,True,Ignored,,24596.190000000002,67.0
CUST-004326,Geraldine X. Ward,geraldine.ward@gmail.com,+44 49 6095 3620,40,Millennial,SW10 9VQ,SW10,3.8,Regular,Local,UK,2,2024-12-23,34119.0,Bronze,Post,True,Unsubscribed,VIP concierge requested,8777.83,22.0
CUST-004327,Edward N. Ford,edward.ford@btinternet.com,+44 50 3724 2452,47,Gen X,SW3 4AI,SW3,0.8,Regular,Local,UK,8,2025-07-06,73060.0,Bronze,,True,Clicked,,81726.3,17.0
CUST-004328,George  Brown,george.brown@btinternet.com,,54,Gen X,SW7 6XT,SW7,1.5,Regular,Local,UK,6,2025-05-09,65444.0,Standard,SMS,False,,,100296.96,160.0
CUST-004329,Edward  Taylor,edward.taylor@btinternet.com,+44 34 3717 8268,48,Gen X,NW3 2JF,NW3,6.5,Regular,Local,UK,3,2024-11-29,84695.0,Silver,Post,False,,,9820.61,190.0
CUST-004330,George P. McCarthy,george.mccarthy@yahoo.co.uk,+44 45 6338 6323,43,Gen X,NW3 5DL,NW3,6.5,Regular,Local,UK,3,2025-04-24,73764.0,Gold,Phone,,Opened,,21533.32,106.0
CUST-004331,Henry  Marshall,henry.marshall@btinternet.com,+44 50 8717 9131,55,Gen X,SW7 1FU,SW7,1.5,Regular,Local,UK,6,2024-05-25,87781.0,Gold,,False,,,243052.7,31.0
CUST-004332,George H. Khan,george.khan@gmail.com,+44 42 8549 6503,42,Millennial,SW3 3TN,SW3,0.8,Regular,Local,UK,8,2024-08-31,82724.0,Bronze,Phone,True,Unsubscribed,,98140.09,27.0
CUST-004333,Catherine  Peters,catherine.peters@yahoo.co.uk,+44 71 6565 2475,59,Boomer,SW3 1HS,SW3,0.8,At Risk,Local,UK,8,2025-10-23,96376.0,Gold,,,Unsubscribed,VIP concierge requested,94492.12,36.0
CUST-004334,Hannah L. Jones,hannah892@gmail.com,+44 52 4616 4069,36,Millennial,SW3 3WB,SW3,0.8,Regular,Local,UK,8,2025-03-13,73435.0,Bronze,Post,True,Opened,,79784.66,56.0
CUST-004335,Gregory  Gibson,gregory.gibson@yahoo.co.uk,+44 25 3182 1172,37,Millennial,SW6 6FP,SW6,4.8,Regular,Local,UK,2,2024-10-20,49297.0,,Post,True,Ignored,,1426.91,631.0
CUST-004336,Lesley  O'Donnell,lesley.o'donnell@hotmail.co.uk,+44 54 4118 2100,35,Millennial,SW7 9PS,SW7,1.5,Regular,Local,UK,6,2025-08-26,88061.0,Silver,Phone,False,Unsubscribed,,70287.37,72.0
CUST-004337,Henry S. Barry,henry.barry@btinternet.com,,54,Gen X,SW3 3BR,SW3,0.8,VIP,Local,UK,24,2025-06-20,109193.0,Silver,SMS,False,Ignored,,91729.98,43.0
CUST-004338,Fiona M. Singh,fiona.singh@yahoo.co.uk,+44 33 1064 2854,33,Millennial,SW7 4KK,SW7,1.5,High Potential,Local,UK,6,2025-01-08,78842.0,Standard,Email,True,Opened,,17217.37,31.0
CUST-004339,Charles H. Parker,charles.parker@btinternet.com,+44 34 4457 9413,53,Gen X,SW3 8ZH,SW3,0.8,At Risk,Local,UK,8,2024-12-17,97018.0,Gold,Post,False,Clicked,,221271.68000000002,14.0
CUST-004340,Victoria Q. Quinn,victoria.quinn@gmail.com,+44 47 8927 2337,51,Gen X,SW1 7UK,SW1,1.2,Regular,Local,UK,7,2024-09-17,69275.0,Bronze,Post,False,,,58451.03,7.0
CUST-004341,Margaret W. Wilson,margaret.wilson@yahoo.co.uk,,54,Gen X,SW3 4RU,SW3,0.8,VIP,Local,UK,24,2024-07-24,96480.0,Gold,Email,False,Unsubscribed,,292739.33999999997,91.0
CUST-004342,James  Harrison,james.harrison@gmail.com,+44 27 3294 6324,64,Boomer,SW1 9UF,SW1,1.2,Regular,Local,UK,7,2024-07-19,76477.0,Gold,Phone,True,Unsubscribed,,113664.84,32.0
CUST-004343,Joanna H. White,joanna.white@hotmail.co.uk,+44 25 8898 2390,33,Millennial,W8 5FK,W8,2.0,VIP,Local,UK,15,2024-12-03,96332.0,Bronze,Post,True,Clicked,,74839.38,167.0
CUST-004344,Barry N. Jones,barry.jones@gmail.com,+44 31 8202 6291,31,Millennial,SW3 1SX,SW3,0.8,Regular,Local,UK,8,2025-10-15,95236.0,Bronze,SMS,False,Ignored,,35095.43,32.0
CUST-004345,Aimee W. Tyler,aimee.tyler@gmail.com,+44 38 7496 8413,24,Gen Z,SW3 1OF,SW3,0.8,Regular,Local,UK,8,2025-05-03,82299.0,Gold,Phone,True,Ignored,,35034.26,75.0
CUST-004346,Margaret C. Begum,margaret.begum@btinternet.com,+44 39 3480 7228,44,Gen X,SW3 8JS,SW3,0.8,VIP,Local,UK,24,2025-05-04,105352.0,Standard,Post,True,,VIP concierge requested,185346.18,3.0
CUST-004347,Dorothy J. Watson,dorothy.watson@yahoo.co.uk,+44 55 4751 8379,38,Millennial,SW11 1WT,SW11,5.0,Regular,Local,UK,2,2024-07-20,66600.0,Standard,,True,Unsubscribed,VIP concierge requested,5274.67,624.0
CUST-004348,Lynn S. Clayton,lynn.clayton@gmail.com,+44 78 7952 4636,28,Millennial,SW10 8SQ,SW10,3.8,At Risk,Local,UK,2,2025-04-13,46938.0,Standard,SMS,True,,,78622.13,126.0
CUST-004349,Elliott R. Green,elliott.green@hotmail.co.uk,+44 74 6061 1002,40,Millennial,SW3 3YQ,SW3,0.8,High Potential,Local,UK,8,2024-12-26,75999.0,Silver,SMS,True,,VIP concierge requested,93126.84,2.0
CUST-004350,Robert G. Warren,robert.warren@gmail.com,+44 42 1988 3984,42,Millennial,SW3 3RX,SW3,0.8,VIP,Local,UK,24,2025-03-02,76445.0,Silver,Phone,True,Ignored,,130738.84,51.0
CUST-004351,Henry D. Pearce,henry.pearce@yahoo.co.uk,+44 45 6504 5260,67,Boomer,SW1 4QZ,SW1,1.2,Regular,Local,UK,7,2025-08-16,73938.0,Bronze,Phone,True,Ignored,,29009.16,46.0
CUST-004352,Charles I. Marsh,charles.marsh@gmail.com,+44 41 1571 7443,55,Gen X,W6 2GU,W6,5.2,High Potential,Local,UK,1,2024-06-29,49571.0,Gold,Email,False,Ignored,Referred by friend,9205.92,69.0
CUST-004353,Henry  Mason,henry.mason@yahoo.co.uk,+44 72 3539 8906,47,Gen X,,SW3,0.8,Regular,Local,UK,8,2024-10-01,104757.0,Bronze,,False,,,142864.92,51.0
CUST-004354,Elizabeth  Evans,elizabeth.evans@yahoo.co.uk,+44 63 7502 9348,52,Gen X,SW3 5IV,SW3,0.8,At Risk,Local,UK,8,2024-08-16,106621.0,Bronze,Post,True,,Referred by friend,282532.03,46.0
CUST-004355,Christine  Collins,christine.collins@yahoo.co.uk,+44 43 7250 2115,40,Millennial,SW3 1RH,SW3,0.8,VIP,Local,UK,24,2024-12-16,99789.0,Gold,SMS,False,,,289611.31,19.0
CUST-004356,William A. Williams,william.williams@gmail.com,+44 78 9187 9218,55,Gen X,SW1 8FQ,SW1,1.2,Regular,Local,UK,7,2025-01-06,69461.0,Bronze,Email,False,,,105348.02,4.0
CUST-004357,William B. Martin,william57@btinternet.com,+44 58 7772 6650,52,Gen X,W1 3DO,W1,2.5,High Potential,Local,UK,4,2025-06-20,78300.0,Gold,Email,False,,,11109.35,4.0
CUST-004358,Mary V. Price,mary.price@hotmail.co.uk,+44 33 6925 7524,38,Millennial,SW3 3IA,SW3,0.8,Regular,Local,UK,8,2025-09-19,64244.0,Bronze,Email,False,,,172777.0,8.0
CUST-004359,Elizabeth E. Carey,elizabeth.carey@yahoo.co.uk,+44 26 2503 3464,45,Gen X,SW1 9ES,SW1,1.2,Regular,Local,UK,7,2025-11-20,123341.0,Gold,,True,Opened,,64036.38,95.0
CUST-004360,Denis W. Evans,denis199@gmail.com,+44 37 5054 5810,26,Gen Z,SW7 6CI,SW7,1.5,Regular,Local,UK,6,2024-06-29,62517.0,Bronze,Email,True,Unsubscribed,,79329.73,92.0
CUST-004361,Anne Q. McDonald,anne.mcdonald@yahoo.co.uk,+44 35 2076 2825,47,Gen X,SW7 3TK,SW7,1.5,Regular,Local,UK,6,2024-01-09,62605.0,Silver,SMS,True,Unsubscribed,,204217.28,113.0
CUST-004362,Charlotte U. Osborne,charlotte.osborne@yahoo.co.uk,+44 78 7144 2720,44,Gen X,SW10 8NO,SW10,3.8,High Potential,Local,UK,2,2025-12-20,50341.0,Standard,SMS,True,Unsubscribed,,27178.679999999997,18.0
CUST-004363,Frances  Carey,frances.carey@hotmail.co.uk,+44 45 3736 8252,32,Millennial,SW7 9MI,SW7,1.5,At Risk,Local,UK,6,2024-01-01,70067.0,Bronze,Email,True,Clicked,,62300.36,80.0
CUST-004364,Vanessa C. Coleman,vanessa.coleman@hotmail.co.uk,,27,Millennial,W1 1LE,W1,2.5,Regular,Local,UK,4,2024-03-25,89281.0,Bronze,Email,True,,,27523.51,0.0
CUST-004365,Edward J. Ward,edward.ward@gmail.com,+44 73 7146 7219,56,Gen X,W1 8RO,W1,2.5,Regular,Local,UK,4,2024-03-02,92279.0,Bronze,SMS,False,,,26634.45,128.0
